total_mentions;total_followers;total_medals;year;participant_id
26467;23158;0;2020;24438
27133;16803;0;2016;24439
23331;16258;0;2012;24440
28938;26921;0;2020;24441
24909;20065;0;2012;24443
17063;15079;0;2020;24444
26124;22203;0;2016;24445
27057;18260;0;2012;24446
24899;17683;0;2016;24449
26979;15498;0;2012;24449
23881;21064;0;2020;24450
15607;23773;0;2020;24451
26935;18962;0;2012;24452
24398;23496;0;2016;24453
22836;24733;0;2012;24453
25075;17615;0;2016;24454
15741;21637;0;2016;24455
18031;25244;0;2020;24456
23034;21773;0;2020;24457
27305;13254;0;2016;24458
18170;30051;1;2020;24459
17045;23185;0;2020;24460
18012;26580;0;2016;24461
24318;26607;0;2012;24461
25668;30409;0;2020;24462
17162;22196;1;2020;24463
15250;23777;0;2020;24464
27568;20316;0;2016;24465
27470;22873;1;2016;24466
19903;29140;0;2020;24467
22017;24378;0;2012;24468
23592;27697;0;2012;24469
24790;19469;0;2012;24470
29852;26948;0;2020;24471
28682;21427;0;2012;24472
25310;22467;0;2012;24473
20176;25609;0;2020;24474
26683;17175;0;2020;24475
17046;24126;0;2016;24476
28976;13621;0;2012;24477
20523;23577;0;2012;24478
29372;24301;0;2016;24479
24052;16891;0;2020;24480
19427;18851;0;2012;24481
17090;24686;0;2020;24482
21845;22146;0;2020;24483
20578;27315;0;2016;24484
19401;30699;0;2016;24485
15821;23195;0;2020;24486
22431;13864;1;2020;24487
28856;24599;0;2016;24488
18718;27906;0;2012;24488
26569;20216;0;2020;24489
23433;20562;0;2012;24490
15813;23452;0;2016;24491
24644;19180;0;2012;24491
24397;19610;0;2020;24492
22651;21050;0;2012;24493
24256;20902;0;2020;24494
19975;23516;0;2020;24495
16416;24502;0;2020;24496
24332;25461;0;2012;24497
27238;18543;1;2016;24498
28633;21903;0;2012;24498
25993;23283;0;2020;24499
18747;30526;0;2020;24500
27398;31604;0;2020;24501
16457;22034;0;2012;24502
24347;26947;2;2016;24503
29314;21194;1;2012;24503
28241;23237;0;2016;24504
18240;20970;0;2012;24504
17688;14154;0;2016;24505
19775;17853;0;2016;24506
20040;20809;0;2012;24506
21585;21565;0;2020;24507
24024;17621;0;2020;24508
15118;24193;0;2016;24509
29422;23793;0;2020;24510
16908;22139;0;2012;24511
22048;22751;0;2016;24512
25485;23025;0;2012;24513
22379;20354;1;2012;24514
18190;21794;0;2012;24515
21240;31625;0;2012;24516
21174;16304;0;2020;24517
18647;14116;0;2020;24518
15417;20205;0;2020;24519
15878;23350;0;2012;24520
18637;15829;0;2016;24521
28291;23966;0;2016;24522
24001;27989;0;2016;24523
24574;16564;0;2012;24524
22727;21503;0;2020;24525
24946;24383;0;2016;24526
26192;14952;0;2016;24527
19190;20507;0;2012;24527
25664;25922;0;2020;24528
18821;25721;0;2016;24529
15694;26135;0;2012;24529
23711;16469;0;2012;24530
23465;31160;1;2016;24531
27955;20066;0;2012;24531
18123;19316;0;2012;24532
18288;27925;1;2016;24533
22995;18035;0;2020;24534
18676;22104;0;2012;24535
22647;22882;1;2016;24536
15732;21849;0;2012;24536
17526;29235;0;2020;24537
19814;19030;0;2016;24538
23302;26318;0;2012;24539
17314;25736;0;2012;24540
24561;26492;0;2020;24541
29711;22618;0;2016;24542
23904;19355;0;2012;24542
19922;32127;0;2016;24543
24356;15779;0;2020;24544
21972;21405;0;2016;24545
15527;21266;0;2012;24546
19861;24328;3;2020;24548
26417;15739;0;2020;24549
28057;21761;0;2012;24550
25398;24074;0;2020;24551
25806;24516;0;2020;24552
22766;15963;1;2016;24553
27608;20897;0;2016;24554
16779;29609;0;2012;24554
24725;19198;0;2020;24555
19345;25460;0;2012;24556
29970;17535;0;2020;24557
15533;30792;1;2016;24558
16135;16894;1;2020;24559
17112;29443;1;2016;24560
26719;24260;0;2020;24561
19528;18211;1;2016;24562
27483;21858;0;2020;24563
15843;14814;0;2016;24564
17596;18253;1;2012;24565
21797;25241;0;2020;24566
27887;24152;1;2016;24567
27981;14687;0;2020;24568
19639;20001;1;2020;24569
22059;22307;0;2016;24570
15672;28380;0;2016;24571
29059;15339;0;2012;24572
29945;18743;1;2012;24573
18247;29193;0;2020;24574
20518;31423;0;2020;24575
22335;24744;0;2016;24576
19029;25029;0;2012;24576
17404;17511;1;2016;24577
27725;15317;0;2020;24578
15341;21841;0;2020;24579
24003;27824;0;2020;24580
19119;21478;0;2016;24581
23403;18847;1;2016;24582
20980;31389;0;2020;24583
17164;22003;0;2020;24584
24880;19463;0;2016;24585
16489;16309;0;2012;24585
19544;22393;0;2016;24586
18048;16097;0;2016;24587
24049;18723;0;2020;24588
19354;28341;0;2012;24589
18812;17006;0;2012;24590
24294;29722;0;2012;24591
21592;19770;0;2020;24592
28856;22638;0;2012;24593
16344;30639;0;2016;24595
22797;21697;0;2020;24596
26864;23126;0;2012;24597
23952;15889;0;2012;24598
23244;20801;0;2012;24599
16772;20412;1;2016;24600
22522;22769;1;2012;24600
18177;25602;0;2016;24601
26898;28273;0;2012;24602
19456;17290;0;2020;24603
16625;22387;0;2012;24604
29012;17892;0;2020;24605
20122;17748;0;2012;24606
19736;23076;1;2016;24607
15336;19877;0;2016;24608
15481;18394;0;2020;24609
15441;25543;0;2016;24610
25159;20771;0;2016;24611
19216;20755;0;2016;24612
18442;22162;0;2020;24613
21218;18653;0;2016;24614
19680;21550;0;2016;24615
23888;20939;0;2020;24616
29197;22912;0;2012;24618
26632;28976;0;2016;24619
20862;22323;0;2016;24620
20056;22704;0;2016;24621
29223;21129;0;2016;24622
18960;21970;0;2012;24623
26639;22372;0;2012;24624
27418;17115;0;2020;24625
16878;29511;1;2016;24626
18221;24605;0;2016;24627
20482;23255;0;2016;24628
18136;22059;0;2012;24629
21090;28378;0;2016;24630
20730;27049;0;2020;24631
27867;16051;0;2020;24632
18200;15038;0;2012;24633
21808;27668;0;2016;24634
24076;23806;0;2012;24635
17320;25129;0;2012;24636
19808;21443;0;2016;24637
18542;17513;0;2020;24638
19197;17165;0;2016;24639
28796;25273;0;2012;24640
19127;21663;2;2016;24641
21934;28958;1;2012;24641
18635;28601;0;2016;24642
29098;23881;0;2016;24643
17898;20350;0;2020;24644
29066;27211;0;2012;24645
24154;19132;0;2016;24646
22380;24301;0;2020;24648
18825;19704;0;2020;24649
27880;24889;1;2016;24650
22069;25786;0;2016;24651
19504;26687;0;2012;24652
19366;18863;0;2016;24653
24468;21632;0;2020;24654
23258;30148;0;2016;24655
28506;25987;0;2020;24656
22217;20572;0;2020;24657
23813;21956;0;2016;24658
17238;22494;0;2012;24658
18226;15565;0;2016;24659
16867;22498;1;2020;24660
20739;19264;0;2012;24661
16615;30982;0;2012;24662
28042;25855;0;2016;24663
22521;16318;0;2012;24664
22137;25263;0;2020;24665
27807;19846;0;2016;24666
22049;16607;0;2012;24666
26242;20330;0;2016;24667
27263;22896;0;2020;24668
27602;29874;0;2016;24669
26577;18327;0;2020;24670
21638;30461;1;2020;24671
20085;20866;1;2016;24672
18123;21981;0;2016;24673
26440;24420;0;2016;24674
29578;24997;0;2016;24675
28539;14523;0;2012;24675
18225;28450;0;2016;24676
19550;28642;0;2016;24677
15860;16670;0;2012;24677
22930;16418;0;2020;24678
18077;19415;0;2020;24680
26392;24738;0;2012;24681
27084;19747;0;2020;24682
25765;24527;0;2012;24683
18984;25687;0;2012;24684
20642;21454;0;2016;24685
15116;22941;1;2016;24686
29732;16609;0;2020;24687
23323;23678;0;2020;24688
17539;18510;0;2020;24689
21537;17544;0;2012;24690
18769;27965;1;2016;24691
21274;24576;0;2012;24691
16566;17481;0;2020;24692
29574;25765;0;2016;24693
28714;15443;0;2012;24693
25744;30719;0;2012;24694
21965;23339;0;2012;24695
23286;18144;0;2020;24696
21106;28756;0;2016;24697
15046;22572;0;2020;24698
28882;25033;0;2016;24699
27479;23747;1;2016;24700
24177;18159;0;2012;24700
25119;17081;0;2016;24701
17580;23725;0;2012;24702
22460;14614;0;2020;24703
17139;17091;0;2020;24704
18868;27751;1;2020;24705
18671;25449;0;2020;24706
19067;19073;0;2016;24707
29852;15259;0;2012;24707
26231;22772;0;2016;24709
19377;27980;0;2012;24709
21705;17830;0;2012;24710
22307;20444;1;2016;24711
15491;25643;0;2012;24711
25773;12491;0;2020;24712
29844;19121;1;2016;24713
19653;16464;0;2012;24713
26859;16470;0;2016;24714
21287;21059;0;2016;24715
19589;25944;2;2012;24715
23730;24701;0;2020;24716
20228;25862;0;2020;24717
17598;25822;0;2020;24718
20047;18830;0;2020;24719
29134;26220;0;2020;24720
20949;20208;1;2016;24721
24951;20654;0;2012;24721
29471;31006;0;2016;24722
17834;19925;0;2016;24723
24889;19377;0;2012;24724
28682;15959;0;2012;24725
16607;15817;0;2020;24726
16769;18600;0;2020;24727
21532;20738;0;2020;24728
23869;16135;0;2020;24730
29997;19090;0;2020;24731
18555;22192;0;2012;24732
22742;21631;0;2016;24733
22657;31545;0;2012;24733
24327;23572;0;2020;24734
17927;25738;0;2020;24735
22087;17092;1;2016;24736
29636;20014;0;2012;24736
25936;27790;0;2012;24737
23770;19242;0;2012;24738
25637;20308;1;2020;24739
16468;20330;0;2020;24740
18231;20770;0;2020;24741
18337;20966;0;2016;24742
21613;19629;1;2020;24743
22264;28658;0;2020;24744
28662;22240;0;2012;24745
24234;27018;0;2016;24746
15734;20784;0;2016;24747
16943;23560;0;2012;24749
16756;17474;0;2016;24750
15967;25584;0;2012;24751
18048;13099;0;2012;24752
20983;12950;0;2020;24753
25344;22357;0;2020;24754
25980;21091;0;2016;24755
28426;20777;0;2016;24756
18984;26810;0;2012;24756
22663;18055;0;2020;24757
17099;23338;0;2016;24758
25174;27053;0;2012;24758
17943;22610;0;2016;24759
19703;21503;1;2012;24760
17921;25434;1;2016;24761
16748;22682;1;2012;24761
24883;19078;0;2020;24762
29395;16971;0;2016;24763
28296;29577;0;2020;24764
21342;21383;0;2012;24765
15023;24480;0;2016;24766
18099;21543;0;2012;24768
27091;17553;0;2020;24769
18646;27622;1;2016;24770
15823;24038;0;2016;24771
23628;14878;1;2012;24771
23308;29963;1;2016;24772
25678;24450;0;2012;24773
27647;20885;0;2020;24774
17360;18686;0;2012;24775
16655;20294;0;2012;24776
29215;18789;0;2016;24777
27996;30916;0;2020;24778
28392;24556;0;2016;24779
18571;26690;0;2016;24780
24575;27120;0;2012;24780
25592;22630;0;2020;24781
17851;24817;1;2020;24782
18717;31998;1;2016;24783
25108;12919;0;2020;24784
21815;21641;0;2012;24785
20873;28892;0;2020;24786
15573;16595;0;2016;24787
25757;24990;0;2016;24788
16441;19399;0;2016;24789
26993;25554;0;2020;24790
29470;22101;0;2012;24792
24951;17395;0;2020;24793
23886;20611;0;2012;24794
18003;17830;2;2020;24796
19083;26656;0;2020;24797
27200;29211;0;2020;24798
27198;18010;0;2016;24799
21413;25753;0;2020;24800
15780;21500;1;2016;24801
29936;24928;0;2016;24802
23099;27821;0;2016;24803
17128;20609;1;2012;24803
20026;23499;0;2012;24805
23823;18355;0;2016;24806
20334;23530;0;2012;24806
15889;13822;0;2020;24807
29271;25532;0;2020;24808
24855;15677;0;2016;24810
19280;30230;0;2016;24811
21794;24794;0;2016;24812
23247;29265;0;2016;24813
27669;13232;0;2020;24814
23196;18816;0;2016;24815
25693;22275;0;2020;24816
28200;30057;1;2016;24817
18003;17470;0;2020;24818
23052;30685;0;2012;24819
29404;22045;0;2012;24820
16072;20925;0;2012;24821
19100;21204;1;2016;24822
18367;15990;0;2012;24822
20143;26314;3;2020;24823
16627;23741;0;2020;24824
19587;15320;1;2016;24825
22383;19759;0;2012;24825
22272;23319;0;2012;24826
15937;21023;0;2016;24827
25012;20703;0;2012;24828
21759;20387;0;2012;24829
27296;17056;0;2012;24830
19109;27059;0;2020;24831
21624;17515;0;2016;24832
16452;24764;0;2012;24833
20392;18196;1;2016;24834
27860;21368;0;2016;24835
19969;13163;0;2012;24835
26460;26228;0;2020;24836
25927;21082;0;2012;24837
16297;29802;0;2016;24838
26209;19152;0;2012;24838
27234;21332;0;2020;24839
19411;18687;0;2020;24840
19000;21540;0;2016;24841
26373;15120;0;2012;24842
19329;29579;1;2016;24843
26116;28960;0;2012;24844
25497;23604;0;2012;24845
28282;24977;0;2012;24846
17934;21776;0;2016;24847
28766;18744;0;2020;24848
28064;23495;0;2020;24849
16305;20602;0;2012;24850
26764;20383;0;2020;24851
29586;27040;0;2016;24852
18767;27671;0;2016;24853
27066;17365;0;2012;24853
16117;25571;0;2016;24854
18242;19201;0;2016;24855
25531;21569;0;2012;24856
24364;16967;1;2020;24857
29124;23422;0;2012;24858
15498;23918;0;2020;24859
27059;21097;0;2016;24860
16794;20573;0;2016;24861
27608;18545;0;2012;24861
16887;23444;0;2020;24862
22466;15720;0;2020;24863
24120;20474;0;2020;24864
15162;19822;0;2020;24865
15230;17111;0;2012;24866
25821;24069;0;2020;24867
18556;14639;0;2016;24868
22836;13632;0;2012;24869
18537;19788;0;2016;24870
16712;27520;0;2020;24871
21461;31041;0;2016;24872
23143;20646;0;2012;24872
18198;25556;0;2016;24873
17711;14527;0;2016;24874
29351;16416;0;2016;24875
16777;25240;0;2020;24876
18925;28124;0;2020;24877
23856;25643;0;2016;24878
25618;22456;0;2012;24878
29990;22671;0;2016;24879
18977;19998;0;2020;24880
27100;19877;0;2020;24881
18555;26583;0;2016;24882
16954;20629;0;2020;24883
23072;22364;0;2016;24884
29368;19523;0;2016;24885
18488;28184;0;2016;24886
24881;13713;0;2012;24886
24218;20950;0;2016;24887
19623;25768;0;2012;24887
27506;25845;0;2016;24888
22608;22530;0;2012;24888
29694;23611;0;2012;24889
16528;21946;0;2016;24890
26589;27826;0;2020;24891
19542;17045;0;2012;24892
22926;18894;0;2012;24893
22637;20884;0;2016;24894
20378;27125;0;2012;24894
15560;15724;0;2016;24895
21331;20973;0;2012;24895
28590;23038;0;2020;24896
26192;23653;0;2016;24897
29519;14765;0;2020;24898
16129;23669;0;2012;24899
26612;15908;2;2016;24900
15341;25334;0;2020;24901
15786;22315;0;2016;24902
28550;22392;0;2016;24903
19837;18280;0;2016;24904
21921;25481;0;2020;24905
19480;22855;1;2020;24906
24157;27852;0;2016;24907
23362;23573;0;2012;24907
17748;17051;0;2012;24908
23355;17767;0;2020;24909
20772;24510;0;2012;24910
27524;23262;0;2016;24911
26315;23092;0;2012;24911
16740;25077;1;2016;24912
19468;20909;0;2012;24913
25484;14485;0;2012;24914
29333;27037;0;2012;24915
20053;23845;0;2020;24916
18653;23851;0;2020;24917
16538;25308;0;2016;24918
25585;13879;0;2012;24918
27949;19462;0;2016;24919
19460;19358;0;2012;24919
27024;25915;0;2020;24920
15355;27007;0;2016;24921
21031;17985;0;2012;24921
25979;26704;0;2016;24922
17217;21569;0;2012;24922
18415;16087;0;2020;24923
24240;24261;0;2020;24924
18018;27925;1;2016;24925
16408;26224;0;2012;24926
21617;21342;0;2016;24927
20619;27843;0;2020;24928
18868;26369;0;2020;24929
17963;18911;0;2012;24930
29907;18471;0;2012;24931
21949;24346;0;2020;24932
25597;24250;0;2020;24933
21098;30499;0;2016;24934
25097;20509;1;2020;24935
18187;12342;0;2016;24936
21658;13430;0;2020;24937
23598;20847;0;2020;24938
23701;20258;0;2012;24939
26826;26870;0;2016;24940
26333;23535;0;2012;24941
16662;31268;0;2016;24942
28345;21232;0;2012;24944
23036;16687;0;2012;24945
28265;25704;0;2020;24946
22071;21501;1;2016;24947
15222;22813;0;2020;24948
17080;20252;0;2012;24949
24454;22095;1;2016;24950
20727;20066;1;2012;24950
27329;23953;0;2020;24951
18535;24730;0;2020;24952
16018;21719;1;2020;24953
19683;15391;0;2016;24954
23451;19910;0;2012;24955
17055;15195;0;2016;24956
19227;23454;0;2016;24957
18155;22162;0;2012;24957
25075;24636;0;2020;24958
17503;20263;0;2020;24959
26944;20242;0;2016;24960
16622;22971;0;2016;24961
23439;23342;0;2020;24962
16127;24359;0;2016;24963
22391;22412;0;2012;24964
16667;26511;1;2016;24965
18918;26547;0;2020;24966
22320;18035;0;2012;24967
18463;20615;0;2016;24968
27604;22931;0;2012;24968
24291;27486;0;2020;24969
16868;23000;0;2012;24970
24082;18205;0;2012;24971
25872;26769;0;2016;24972
17220;18323;0;2012;24973
21513;22736;0;2012;24974
16268;23821;0;2016;24975
16815;22805;0;2020;24976
22563;27909;0;2020;24977
17573;26051;0;2020;24978
16432;30397;0;2020;24979
23003;27044;0;2012;24980
28919;22557;0;2012;24981
17004;25754;0;2016;24982
22648;23830;0;2012;24982
15926;20060;0;2012;24983
17299;20612;0;2016;24984
22433;20952;0;2012;24984
23627;19270;0;2020;24985
22423;22743;1;2020;24986
23378;14507;0;2020;24987
22721;29565;0;2012;24988
24317;26243;0;2020;24989
18516;26911;0;2020;24990
22123;28276;1;2020;24991
29983;23241;0;2016;24992
19942;20139;0;2012;24992
22405;21482;0;2020;24993
17818;16012;0;2020;24994
29352;24111;0;2020;24995
20909;28312;0;2012;24996
15664;19911;0;2020;24997
16509;22278;0;2020;24998
23341;19706;0;2020;24999
29573;29384;0;2016;25000
24988;24542;0;2020;25001
28804;29578;0;2012;25002
19336;20970;0;2016;25003
28866;13746;0;2012;25004
27354;24128;1;2020;25005
22162;15795;0;2020;25006
28111;15956;0;2016;25007
16334;22211;0;2020;25008
27815;17090;0;2016;25009
19990;27523;0;2020;25010
28559;29903;1;2016;25011
28759;20654;0;2020;25012
22388;22432;0;2016;25013
19880;20484;0;2020;25014
18167;18777;0;2016;25015
27863;18006;0;2012;25015
17509;20856;0;2020;25016
15001;16045;0;2012;25017
29482;30037;0;2016;25018
16261;28572;0;2012;25018
19499;16576;0;2020;25019
16371;24777;0;2020;25020
22606;29109;0;2020;25021
22084;22030;0;2020;25022
21417;27318;0;2012;25023
25329;20275;1;2016;25024
19220;23836;0;2020;25025
27548;23404;0;2020;25026
16734;17107;0;2016;25027
28916;22223;0;2012;25027
22201;20123;0;2012;25028
26983;28662;0;2016;25029
19741;28524;0;2020;25030
16069;26437;0;2012;25031
29730;17352;0;2016;25032
21248;21883;0;2016;25033
15813;19173;0;2020;25034
23419;31724;0;2012;25035
23346;22927;1;2016;25036
26711;29843;0;2020;25037
28050;29284;0;2012;25038
22350;19531;0;2012;25039
18067;23974;0;2012;25040
29890;21408;0;2012;25041
27197;17694;0;2016;25042
23047;23630;0;2020;25043
21383;29131;0;2016;25044
26961;22981;0;2012;25045
24458;25099;0;2012;25046
16921;22543;1;2016;25047
28484;22380;0;2012;25047
20226;30322;0;2020;25048
19859;24911;0;2012;25049
20353;31824;0;2020;25050
19565;22988;0;2020;25051
25673;29411;0;2016;25052
16131;21307;0;2016;25053
22050;23593;0;2012;25054
29217;17564;0;2016;25055
29093;22798;0;2020;25056
21218;23914;0;2012;25057
17033;26145;0;2012;25058
26502;16237;0;2012;25059
24051;28340;0;2020;25060
22754;23973;0;2016;25061
25804;32496;0;2016;25062
17220;30095;0;2020;25063
21487;25359;0;2020;25064
19510;15823;0;2020;25065
18757;21681;0;2012;25066
20707;27206;0;2012;25067
16362;20063;0;2020;25068
21405;14999;0;2020;25069
25099;14310;0;2012;25070
22068;17097;0;2020;25071
26250;22816;0;2016;25072
24203;18619;0;2012;25072
21076;21075;1;2016;25073
18501;16670;1;2012;25073
18243;25872;0;2020;25074
25826;25580;0;2020;25075
28087;17401;0;2020;25076
19212;23054;0;2012;25077
28164;25912;0;2016;25078
28382;25342;0;2012;25079
22392;17209;0;2020;25080
18214;27189;0;2016;25081
26373;26515;0;2012;25082
21685;22901;0;2016;25083
16924;24032;0;2016;25084
15174;21113;0;2012;25084
17190;30346;0;2020;25085
25507;28472;0;2020;25086
18182;19990;0;2016;25087
20827;25902;0;2020;25088
22814;21401;0;2020;25089
20670;31624;0;2020;25090
18202;20894;0;2020;25091
18577;21511;1;2016;25092
25510;29696;0;2016;25093
24507;13853;2;2016;25095
21206;25179;0;2012;25095
27559;22403;1;2020;25096
17388;19993;1;2016;25097
28975;29237;0;2012;25098
18865;23198;0;2016;25099
29770;25721;0;2012;25100
22578;30869;0;2020;25102
21772;25228;0;2020;25103
27791;16832;0;2016;25104
25045;16711;0;2012;25104
19778;19631;0;2016;25106
28265;22569;0;2012;25106
24257;23529;0;2020;25107
22136;21534;1;2016;25109
26322;24538;0;2020;25110
20177;20570;0;2020;25111
22019;16182;0;2016;25112
23154;25821;0;2016;25113
17394;28296;0;2012;25113
27889;19416;0;2012;25115
